Transaction_ID,Order_ID,Order_Date,Ship_Date,Delivery_Date,Sales_Channel,Order_Status,Payment_Mode,Customer_ID,Customer_Name,Customer_Age,Gender,Customer_Segment,Customer_Rating,Country,State,City,Region,Postal_Code,Latitude,Longitude,Product_ID,Product_Name,Category,Sub_Category,Brand,Product_Type,Unit_Cost,Unit_Price,Quantity,Sales,Discount_Percentage,Discount_Amount,Cost,Profit,Profit_Margin,Tax,Shipping_Cost,Total_Amount,Year,Quarter,Month,Month_Number,Month_Name,Week_Number,Day,Day_Name,Sales_Target,Profit_Target,Monthly_Target,Target_Achievement_Percentage
TXN205348,ORD103254,2024-11-03,2024-11-06,2024-11-11,In-Store,Delivered,PayPal,C2037,Chad York,57,Male,Small Business,4.9,India,Rajasthan,Jaipur,North,11851,26.899026218115655,75.7991101305866,P1066,GoldenHarvest Wheat,Grocery,Staples,FarmFresh,Limited Edition,3.28,4.16,1,4.16,0.174,0.72,3.28,0.16,0.0385,0.28,18.31,22.03,2024,Q4,Nov-2024,11,November,44,3,Sunday,168.43,37.35,4210.64,2.47
TXN202794,ORD101708,2025-06-21,2025-06-23,2025-06-26,In-Store,Delivered,Net Banking,C1678,Kimberly Howard,60,Female,Home Office,5.0,USA,Illinois,Chicago,Midwest,68111,41.88733566163838,-87.63236567118838,P1013,ActionCam 4K,Electronics,Cameras,Voltrix,Economy,219.72,303.52,2,607.04,0.037,22.46,439.44,145.14,0.2391,46.77,11.88,643.23,2025,Q2,Jun-2025,6,June,25,21,Saturday,413.09,85.28,10327.34,146.95
TXN202074,ORD101261,2026-10-03,2026-10-04,2026-10-05,In-Store,Returned,Debit Card,C1860,Steven Blevins,44,Male,Small Business,3.6,India,Punjab,Chandigarh,North,76170,30.75186816289098,76.7851203017605,P1053,FreshSqueeze Juice,Grocery,Beverages,DailyBasket,Standard,8.8,12.45,37,460.65,0.096,44.22,325.6,90.83,0.1972,33.31,3.17,452.91,2026,Q4,Oct-2026,10,October,40,3,Saturday,178.55,47.42,4463.63,257.99
TXN207169,ORD104369,2025-08-23,2025-08-25,2025-08-28,Online,Delivered,UPI,C1591,Kevin Sanchez,44,Male,Consumer,3.7,India,Rajasthan,Jaipur,North,40194,26.91017415016092,75.80323384050901,P1077,MysticAura Perfume,Beauty,Fragrances,PureSkin,Premium,59.18,86.96,4,347.84,0.141,49.05,236.72,62.07,0.1784,23.9,6.82,329.51,2025,Q3,Aug-2025,8,August,34,23,Saturday,164.05,35.77,4101.32,212.03
TXN208286,ORD105049,2025-08-28,2025-08-29,2025-09-01,Online,Returned,UPI,C1977,Mark Tanner,38,Male,Corporate,4.8,USA,Florida,Miami,East,93713,25.751668461764407,-80.20479311061185,P1098,QuickBlend Mixer,Home Appliances,Kitchen Appliances,ChillMax,Standard,443.79,689.52,1,689.52,0.171,117.91,443.79,127.82,0.1854,45.73,21.68,639.02,2025,Q3,Aug-2025,8,August,35,28,Thursday,355.88,71.19,8897.1,193.75
TXN203423,ORD102079,2026-07-12,2026-07-13,2026-07-15,  Online ,Delivered,Debit Card,C1428,Nancy Jennings,38,Female,Corporate,3.5,Canada,Quebec,Montreal,Quebec,82759,45.50362695893222,-73.56412500438188,P1039,UrbanDenim Jeans,Clothing,Men's Wear,TrendLoom,Limited Edition,31.88,47.59,2,95.18,0.04,3.81,63.76,27.61,0.2901,7.31,21.45,120.13,2026,Q3,Jul-2026,7,July,28,12,Sunday,198.35,54.42,4958.84,47.99
TXN207739,ORD104705,2024-12-17,2024-12-18,2024-12-24,Online,Processing,Net Banking,C1695,Jake Williamson,37,Male,Consumer,2.4,Canada,Ontario,Toronto,Ontario,26001,43.6584059044498,-79.36407082349996,P1101,PowerSuck Vacuum,Home Appliances,Cleaning Appliances,HomeTech,Premium,122.13,189.83,6,1138.98,0.08,91.12,732.78,315.08,0.2766,83.83,17.05,1148.74,2024,Q4,Dec-2024,12,December,51,17,Tuesday,560.8,132.39,14019.91,203.1
TXN201963,ORD101199,2025-05-26,2025-05-29,2025-06-02,Online,Delivered,Net Banking,C1548,Matthew Ruiz,36,Male,Consumer,2.8,UK,Glasgow City,Glasgow,Scotland,55958,55.87669594088621,-4.253787624467095,P1046,ComfyKid Tee,Clothing,Kids Wear,UrbanThread,Standard,62.06,114.75,5,573.75,0.05,28.69,310.3,234.76,0.4092,43.6,2.63,591.29,2025,Q2,May-2025,5,May,22,26,Monday,175.3,32.31,4382.38,327.3
TXN203499,ORD102121,2024-11-25,2024-11-29,2024-12-04,Distributor,Processing,Credit Card,C1794,Maria Cooke,57,Female,Home Office,4.7,Canada,Quebec,Montreal,Quebec,91585,45.51043823393596,-73.57572056981434,P1099,ChefPro Oven,Home Appliances,Kitchen Appliances,EcoAppliance,Standard,535.64,803.97,4,3215.88,0.037,118.99,2142.56,954.33,0.2968,247.75,10.95,3355.59,2024,Q4,Nov-2024,11,November,48,25,Monday,362.55,87.06,9063.84,887.02
TXN202140,ORD101306,2024-10-14,2024-10-18,2024-10-20,In-Store,Delivered,PayPal,C1661,Jeffery Simpson,31,Male,Small Business,3.4,UK,West Midlands,Birmingham,England,62062,52.49511760121201,-1.8834297910806765,P1084,PowerCore Bench,Sports,Fitness Equipment,TrailForce,Limited Edition,25.9,40.26,1,40.26,0.004,0.16,25.9,14.2,0.3527,3.21,11.93,55.24,2024,Q4,Oct-2024,10,October,42,14,Monday,203.15,54.14,5078.79,19.82
TXN205113,ORD103106,2024-08-16,2024-08-17,2024-08-18,Mobile App,Shipped,Debit Card,C1022,Patty Perez,34,Female,Corporate,4.4,UK,Greater London,London,England,50578,51.49259161383818,-0.11257316048824718,P1013,ActionCam 4K,Electronics,Cameras,Voltrix,Economy,219.72,303.52,2,607.04,0.157,95.31,439.44,72.29,0.1191,40.94,20.48,573.15,2024,Q3,Aug-2024,8,August,33,16,Friday,402.65,75.65,10066.28,150.76
TXN203391,ORD102061,2025-05-31,2025-06-01,2025-06-05,Mobile App,Delivered,UPI,C1541,Lisa Wright,18,Female,Home Office,3.8,USA,California,Los Angeles,West,71207,34.0372231593049,-118.23240510380118,P1023,OakGrand Table,FURNITURE,Tables,CraftWood,Standard,245.73,358.77,3,1076.31,0.138,148.53,737.19,190.59,0.1771,74.22,22.4,1024.4,2025,Q2,May-2025,5,May,22,31,Saturday,261.76,52.43,6544.08,411.18
TXN205824,ORD103545,2026-05-05,2026-05-07,2026-05-13,Online,Shipped,Debit Card,C1835,April Rubio,36,Female,Corporate,1.8,India,Karnataka,Bangalore,South,18772,12.96308129837402,77.58855332421618,P1100,FreshBrew Maker,Home Appliances,Kitchen Appliances,HomeTech,Standard,395.96,470.35,1,470.35,0.052,24.46,395.96,49.93,0.1062,35.67,17.44,499.0,2026,Q2,May-2026,5,May,19,5,Tuesday,348.52,82.34,8713.0,134.96
TXN202277,ORD101386,2024-11-15,2024-11-19,2024-11-21,Online,Delivered,Credit Card,C1975,Patrick Young,66,Male,Consumer,4.3,Australia,New South Wales,Sydney,New South Wales,32283,-33.85723223514059,151.2117258797931,P1074,VelvetMatte Lipstick,Beauty,Makeup,GlowEssence,Premium,5.93,8.87,3,26.61,0.089,2.37,17.79,6.45,0.2424,1.94,9.38,35.56,2024,Q4,Nov-2024,11,November,46,15,Friday,128.69,23.52,3217.14,20.68
TXN206792,ORD104139,2024-04-08,2024-04-10,2024-04-14,Mobile App,Delivered,Net Banking,C1508,Sarah Joseph,26,Female,Corporate,2.9,India,Punjab,Chandigarh,North,39938,30.751113181948302,76.78539585432046,P1058,GoldenBake Cookies,Grocery,Snacks,DailyBasket,Premium,16.27,19.77,3,59.31,0.179,10.62,48.81,-0.12,-0.002,3.9,13.75,66.34,2024,Q2,Apr-2024,4,April,15,8,Monday,118.52,29.6,2963.04,50.04
TXN207017,ORD104283,2024-08-20,2024-08-22,2024-08-25,Online,Returned,Cash on Delivery,C2155,Heidi Brown,30,Female,Consumer,5.0,India,Bihar,Patna,East,20087,25.59145244138104,85.11856739058922,P1102,SteamClean Mop,Home Appliances,Cleaning Appliances,ChillMax,Limited Edition,375.66,433.56,6,2601.36,0.156,405.81,2253.96,-58.41,-0.0225,175.64,17.14,2388.33,2024,Q3,Aug-2024,8,August,34,20,Tuesday,320.3,82.91,8007.39,812.16
TXN203361,ORD102042,2026-10-02,2026-10-03,2026-10-08,Distributor,Delivered,Net Banking,C1112,Julia Torres,52,Female,Corporate,3.2,USA,Washington,Seattle,West,18813,47.60376172895126,-122.32552575408867,P1036,FileMaster Cabinet,Furniture,Office Furniture,ModuLine,Economy,43.64,70.16,1,70.16,0.095,6.67,43.64,19.85,0.2829,5.08,17.26,85.83,2026,Q4,Oct-2026,10,October,40,2,Friday,337.15,90.21,8428.78,20.81
TXN201124,ORD100694,2026-09-23,2026-09-27,2026-10-02,Mobile App,Shipped,Debit Card,C1790,Brandi Wilson,18,Female,Consumer,3.7,India,Punjab,Chandigarh,North,71767,30.741001706712435,76.76164366786439,P1068,GlowRadiance Cream,Beauty,Skincare,PureSkin,Limited Edition,32.57,58.37,4,233.48,0.15,35.02,130.28,68.18,0.292,15.88,5.86,220.2,2026,Q3,Sep-2026,9,September,39,23,Wednesday,203.08,53.79,5077.01,114.97
TXN203504,ORD102123,2026-01-17,2026-01-20,2026-01-24,Mobile App,Returned,Debit Card,C1628,Kathy Armstrong,62,Female,Consumer,2.3,Canada,Ontario,Toronto,Ontario,,43.66383871081771,-79.37366389275672,P1035,ExecDesk Pro,Furniture,Office Furniture,OakHouse,Economy,549.68,714.23,3,2142.69,0.073,156.42,1649.04,337.23,0.1574,158.9,6.55,2151.72,2026,Q1,Jan-2026,1,January,3,17,Saturday,359.51,90.47,8987.77,596.0
TXN203715,ORD102247,2024-11-22,2024-11-24,2024-11-26,Online,Delivered,Credit Card,C1745,Scott Mccann,53,Male,Consumer,3.8,India,Karnataka,Bangalore,South,28340,12.96835742282701,77.5872711819798,P1060,CreamyDelight Cheese,Grocery,Dairy,PureHarvest,Standard,16.34,23.92,1,23.92,0.144,3.44,16.34,4.14,0.1731,1.64,6.05,28.17,2024,Q4,Nov-2024,11,November,47,22,Friday,139.79,33.61,3494.72,17.11
TXN207332,ORD104469,2025-10-02,2025-10-05,2025-10-08,Distributor,Delivered,Credit card,C1079,Danielle Wheeler,45,Female,Consumer,4.3,Australia,Queensland,Brisbane,Queensland,68370,-27.468786678263633,153.02429496566887,P1005,AirLite 14,Electronics,Laptops,Zynetic,Standard,67.5,107.09,3,321.27,0.016,5.14,202.5,113.63,0.3537,25.29,9.27,350.69,2025,Q4,Oct-2025,10,October,40,2,Thursday,477.19,120.17,11929.68,67.33
TXN201478,ORD100907,2025-01-02,2025-01-05,2025-01-06,In-Store,Delivered,Net Banking,C1838,Matthew Wright,53,Male,Corporate,1.9,UK,Glasgow City,Glasgow,Scotland,11549,55.87066573161063,-4.259176270212635,P1106,AirPure Cooler,Home Appliances,Cooling & Heating,EcoAppliance,Standard,401.62,502.39,3,1507.17,0.068,102.49,1204.86,199.82,0.1326,112.37,9.93,1526.98,2025,Q1,Jan-2025,1,January,1,2,Thursday,211.55,40.57,5288.65,712.44
TXN204694,ORD102844,2024-09-08,2024-09-09,2024-09-13,In-Store,Delivered,Debit Card,C1031,Rebecca Henderson,38,Female,Corporate,2.0,UK,Cardiff County,Cardiff,Wales,52251,51.475251722141124,-3.189319699280913,P1027,LeatherEase Sofa,Furniture,Sofas,UrbanNest,Economy,434.61,721.86,2,1443.72,0.032,46.2,869.22,528.3,0.3659,111.8,5.01,1514.33,2024,Q3,Sep-2024,9,September,36,8,Sunday,222.34,52.39,5558.49,649.33
TXN203247,ORD101971,2026-03-30,2026-04-03,2026-04-04,Online,Returned,Credit Card,C1856,Lindsay Lawson,23,Female,Consumer,3.3,USA,Texas,Dallas,South,64240,32.78129793799391,-96.78108839969543,P1003,ZenMobile Air,Electronics,Mobile Phones,Zynetic,Standard,99.37,153.01,9,1377.09,0.116,159.74,894.33,323.02,0.2346,97.39,19.01,1333.75,2026,Q1,Mar-2026,3,March,14,30,Monday,546.72,108.1,13667.9,251.88
TXN205822,ORD103544,2026-07-21,2026-07-25,2026-07-30,In-Store,Delivered,Credit Card,C1380,Brian Jordan,31,Male,Consumer,4.5,India,Telangana,Hyderabad,South,97424,17.371454472139366,78.48761414344771,P1060,CreamyDelight Cheese,Grocery,Dairy,PureHarvest,Standard,16.34,23.92,1,23.92,0.039,0.93,16.34,6.65,0.278,1.84,4.06,28.89,2026,Q3,Jul-2026,7,July,30,21,Tuesday,128.86,25.38,3221.47,18.56
TXN203788,ORD102294,2026-04-22,2026-04-24,2026-04-29,Online,Delivered,Cash on Delivery,C1550,Nicholas Gallagher,51,Male,Corporate,3.9,USA,California,San Francisco,West,94308,37.79444145380385,-122.41382340627756,P1070,ClearSkin Lotion,Beauty,Skincare,VelvetTouch,Premium,57.86,85.42,3,256.26,0.124,31.78,173.58,50.9,0.1986,17.96,24.12,266.56,2026,Q2,Apr-2026,4,April,17,22,Wednesday,159.51,40.12,3987.69,160.65
TXN206595,ORD104019,2025-11-07,2025-11-08,2025-11-12,Mobile App,Returned,Net Banking,C1727,Robert Marquez,60,Male,Consumer,4.4,India,Telangana,Hyderabad,South,83524,17.36970198654937,78.47906211292671,P1027,LeatherEase Sofa,Furniture,Sofas,UrbanNest,Economy,434.61,721.86,1,721.86,0.068,49.09,434.61,238.16,0.3299,53.82,12.27,738.86,2025,Q4,Nov-2025,11,November,45,7,Friday,521.04,132.27,13026.04,138.54
TXN203500,ORD102122,2024-01-12,2024-01-13,2024-01-15,Online,Shipped,Cash on Delivery,C1475,Robin Brown,51,Female,Consumer,5.0,India,Delhi,New Delhi,North,30397,28.622604054059714,77.19952626962419,P1084,PowerCore Bench,Sports,Fitness Equipment,TrailForce,Limited Edition,25.9,40.26,2,80.52,0.067,5.39,51.8,23.33,0.2897,6.01,18.36,99.5,2024,Q1,Jan-2024,1,January,2,12,Friday,108.51,24.35,2712.67,74.21
TXN205903,ORD103590,2026-11-28,,2026-12-02,In-Store,Delivered,Credit Card,C1527,Michelle Jacobs,35,Female,Small Business,4.2,UK,Greater London,London,England,25170,51.497467737886396,-0.1332730489082301,P1095,ActiveFlex Tracksuit,Sports,Sportswear,FitCore,Premium,46.31,80.5,1,80.5,0.046,3.7,46.31,30.49,0.3788,6.14,23.21,106.15,2026,Q4,Nov-2026,11,November,48,28,Saturday,296.78,81.53,7419.45,27.12
TXN200588,ORD100350,2024-07-07,2024-07-10,2024-07-11,Online,Delivered,Debit Card,C1832,Gregg Fleming,30,Male,Corporate,3.7,India,Tamil Nadu,Chennai,South,33424,13.096791012779669,80.2526339532605,P1035,ExecDesk Pro,Furniture,Office Furniture,OakHouse,Economy,549.68,714.23,2,1428.46,0.169,241.41,1099.36,87.69,0.0614,94.96,8.03,1290.04,2024,Q3,Jul-2024,7,July,27,7,Sunday,347.36,86.77,8684.03,411.23
TXN204763,ORD102892,2024-04-03,,2024-04-08,In-Store,Delivered,Credit Card,C1639,Veronica Brewer,52,Female,Consumer,3.5,Australia,Victoria,Melbourne,Victoria,50020,-37.79958003015444,144.9710185773031,P1085,StretchFit Mat,Sports,Fitness Equipment,trailforce,Limited Edition,274.25,331.83,1,331.83,0.023,7.63,274.25,49.95,0.1505,25.94,4.91,355.05,2024,Q2,Apr-2024,4,April,14,3,Wednesday,142.05,38.21,3551.37,233.6
TXN206563,ORD103999,2024-11-20,2024-11-23,2024-11-27,Mobile App,Delivered,PayPal,C1588,Jeremy Scott,18,Male,Corporate,4.2,USA,California,San Francisco,West,95082,37.76289959365242,-122.4353767670448,P1092,RoadRunner Bicycle,Sports,Cycling,FitCore,Economy,110.6,176.52,3,529.56,0.105,55.6,331.8,142.16,0.2684,37.92,8.31,520.19,2024,Q4,Nov-2024,11,November,47,20,Wednesday,182.99,50.04,4574.67,289.39
TXN200018,ORD100013,2026-08-16,2026-08-20,2026-08-24,In-Store,Delivered,Credit Card,C2042,Becky Johnson,22,Female,Corporate,4.3,Australia,Victoria,Melbourne,Victoria,39978,-37.80030042102322,144.97832329772484,P1000,Galaxy Pulse X,Electronics,Mobile Phones,Zynetic,Standard,368.36,581.21,1,581.21,0.111,64.51,368.36,148.34,0.2552,41.34,19.4,577.44,2026,Q3,Aug-2026,8,August,33,16,Sunday,481.92,114.01,12048.08,120.6
TXN207361,ORD104488,2026-02-23,2026-02-25,2026-03-01,In-Store,Delivered,Debit Card,C1001,Allison Hill,37,Female,Consumer,3.9,Canada,Ontario,Ottawa  ,Ontario,60996,45.41279599069201,-75.68104797279128,P1015,EchoBuds Wireless,Electronics,Audio,Pulsewave,Standard,566.41,694.84,4,2779.36,0.149,414.12,2265.64,99.6,0.0358,189.22,16.37,2570.83,2026,Q1,Feb-2026,2,February,9,23,Monday,456.07,85.21,11401.85,609.42
TXN201956,ORD101193,2026-09-08,2026-09-12,2026-09-17,In-Store,Delivered,Cash on Delivery,C2084,John Welch,38,Male,Consumer,3.2,India,Maharashtra,Pune,West,59965,18.513789205368788,73.85944416478415,P1094,TrailGrip Tyres,Sports,Cycling,TrailForce,Premium,216.56,291.3,2,582.6,0.084,48.94,433.12,100.54,0.1726,42.69,11.44,587.79,2026,Q3,Sep-2026,9,September,37,8,Tuesday,177.11,46.86,4427.83,328.95
TXN204634,ORD102811,2024-08-21,2024-08-22,2024-08-23,Mobile App,Delivered,PayPal,C1670,Derrick Nunez,24,Male,Home Office,2.9,Australia,Victoria,Melbourne,Victoria,70974,-37.79419458659603,144.962095418097,P1091,CourtStar Basketball,Sports,Team Sports,Proactive,Standard,370.63,639.86,1,639.86,0.118,75.5,370.63,193.73,0.3028,45.15,6.31,615.82,2024,Q3,Aug-2024,8,August,34,21,Wednesday,142.05,31.32,3551.37,450.45
TXN207731,ORD104699,2026-09-12,2026-09-14,2026-09-19,Distributor,Delivered,Cash on Delivery,C1078,Cynthia Wilson,51,Female,Corporate,4.7,USA,California,Los Angeles,West,19563,34.066044660378836,-118.23303059657164,P1091,CourtStar Basketball,Sports,Team Sports,ProActive,Standard,370.63,639.86,2,1279.72,0.204,261.06,741.26,277.4,0.2168,81.49,3.11,1103.26,2026,Q3,Sep-2026,9,September,37,12,Saturday,177.11,41.21,4427.83,722.56
TXN202113,ORD101287,2026-02-03,2026-02-04,2026-02-09,In-Store,Delivered,UPI,C1474,Julie Dominguez,40,Female,Corporate,4.1,USA,Michigan,Detroit,Midwest,92773,42.31411689913548,-83.03358869436613,P1030,WoodenCraft Bed,Furniture,Beds,UrbanNest,Premium,296.53,396.07,5,1980.35,0.045,89.12,1482.65,408.58,0.2063,151.3,21.79,2064.32,2026,Q1,Feb-2026,2,February,6,3,Tuesday,189.28,39.56,4732.09,1046.25
TXN201255,ORD100772,2026-12-29,2026-12-31,2027-01-05,In-Store,Delivered,Debit Card,C1247,Joshua Gutierrez,29,Male,Small Business,3.7,UK,Cardiff County,Cardiff,Wales,77597,51.47405119557484,-3.163936817092323,P1109,IronEase Press,Home Appliances,Small Appliances,EcoAppliance,Limited Edition,400.29,613.3,1,613.3,0.116,71.14,400.29,141.87,0.2313,43.37,14.83,600.36,2026,Q4,Dec-2026,12,December,53,29,Tuesday,617.19,115.99,15429.73,99.37
TXN208094,ORD104928,2025-03-19,2025-03-22,2025-03-28,Distributor,Delivered,Debit Card,C2105,Martha Smith,26,Female,Consumer,2.4,Canada,British Columbia,Vancouver,British Columbia,15255,49.285498076987906,-123.1132559607977,P1029,DreamRest Bed,Furniture,Beds,CraftWood,Standard,69.85,95.18,7,666.26,0.18,119.93,488.95,57.38,0.0861,43.71,3.18,593.22,2025,Q1,Mar-2025,3,March,12,19,Wednesday,215.14,49.13,5378.41,309.69
TXN207485,ORD104557,2026-10-19,2026-10-22,2026-10-23,Online,Cancelled,PayPal,C2098,Steven Howard,31,Male,Corporate,1.6,India,Gujarat,Ahmedabad,West,70318,23.030040128733596,72.58265075246665,P1097,RunLite Shorts,Sports,Sportswear,PeakGear,Limited Edition,142.22,200.46,5,1002.3,0.092,92.21,711.1,198.99,0.1985,72.81,10.05,992.95,2026,Q4,Oct-2026,10,October,43,19,Monday,193.98,40.74,4849.53,516.7
TXN202205,ORD101343,2026-05-21,2026-05-24,2026-05-30,Mobile App,Delivered,Credit Card,C1906,Ashley Moreno,30,Female,Consumer,4.2,India,Gujarat,Ahmedabad,West,22564,23.0330509476784,72.55799485325163,P1006,CoreMax 15,Electronics,Laptops,Voltrix,Premium,757.58,943.61,3,2830.83,0.013,36.8,2272.74,521.29,0.1841,223.52,21.9,3039.45,2026,Q2,May-2026,5,May,21,21,Thursday,389.47,81.44,9736.85,726.84
TXN201498,ORD100925,2024-06-13,,2024-06-22,Online,Shipped,Net Banking,C1731,Debra Anderson,30,Female,Consumer,4.0,USA,Florida,Miami,East,37680,25.742497164747746,-80.20887764235187,P1108,GrindPro Blender,Home Appliances,Small Appliances,EcoAppliance,Economy,215.48,320.19,3,960.57,0.15,144.09,646.44,170.04,0.177,65.32,7.18,888.98,2024,Q2,Jun-2024,6,June,24,13,Thursday,354.01,64.35,8850.27,271.34
TXN205440,ORD103312,2026-09-12,2026-09-16,2026-09-20,Online,Delivered,Net Banking,C2077,John Delacruz,37,Male,Home Office,3.6,India,Maharashtra,Pune,West,43916,18.522936684708643,73.84359045376361,P1045,LittleStar Frock,Clothing,Kids Wear,StyleCraft,Limited Edition,13.97,27.53,2,55.06,0.09,4.96,27.94,22.16,0.4025,4.01,19.57,73.68,2026,Q3,Sep-2026,9,September,37,12,Saturday,255.25,46.69,6381.33,21.57
TXN208421,ORD105136,2025-07-02,2025-07-06,2025-07-07,Online,Delivered,Cash on Delivery,C1713,Timothy Lam,45,Male,Consumer,5.0,UK,Cardiff County,Cardiff,Wales,78814,51.49415531833849,-3.1916138801753657,P1092,RoadRunner Bicycle,Sports,Cycling,FitCore,Economy,110.6,176.52,4,706.08,0.053,37.42,442.4,226.26,0.3204,53.49,8.84,730.99,2025,Q3,Jul-2025,7,July,27,2,Wednesday,222.35,58.93,5558.68,317.55
TXN201770,ORD101079,2025-06-08,2025-06-11,2025-06-17,Online,Cancelled,Credit Card,C1699,Alicia Li DDS,19,Female,Corporate,3.5,Canada,Quebec,Montreal,Quebec,41456,45.521505542752706,-73.5740598490584,P1082,SmoothGlide Razor,Beauty,Personal Care,PureSkin,Economy,8.15,15.36,4,61.44,0.119,7.31,32.6,21.53,0.3504,4.33,13.71,72.17,2025,Q2,Jun-2025,6,June,23,8,Sunday,173.91,45.93,4347.69,35.33
TXN206510,ORD103967,2026-11-07,2026-11-11,2026-11-15,Online,Delivered,Credit card,C2176,Mrs. Brandi Gutierrez,42,Female,Consumer,4.2,India,Maharashtra,Mumbai,West,54036,19.09507772988006,72.86261224510585,P1016,SoundWave Speaker,Electronics,Audio,NimbusTech,Economy,105.29,166.04,4,664.16,0.137,90.99,421.16,152.01,0.2289,45.85,21.07,640.09,2026,Q4,Nov-2026,11,November,45,7,Saturday,525.79,119.84,13144.75,126.32
TXN206626,ORD104036,2025-08-29,2025-08-30,2025-09-03,Online,Processing,Credit Card,C1035,Derek Davidson,28,Male,Consumer,3.1,UK,Lothian,Edinburgh,Scotland,32608,55.968157541007656,-3.1893727924020543,P1069,HydraFresh Serum,Beauty,Skincare,PureSkin,Economy,23.73,46.99,6,281.94,0.078,21.99,142.38,117.57,0.417,20.8,17.05,297.8,2025,Q3,Aug-2025,8,August,35,29,Friday,121.73,25.88,3043.28,231.61
TXN204742,ORD102876,2026-11-09,2026-11-10,2026-11-14,Online,Shipped,UPI,C1419,George Harper,50,Male,Consumer,2.7,USA,Florida,Miami,East,13308,25.776423252759052,-80.18912180993657,P1088,TrekLite Poles,Sports,Outdoor Gear,FitCore,Economy,279.47,400.21,3,1200.63,0.077,92.45,838.41,269.77,0.2247,88.65,6.08,1202.91,2026,Q4,Nov-2026,11,November,46,9,Monday,386.56,100.6,9663.9,310.59
TXN204553,ORD102761,2026-09-28,2026-10-02,2026-10-04,In-Store,Delivered,PayPal,C1135,Sabrina Potter,42,Female,Small Business,3.5,UK,Greater London,London,England,59414,51.5024792232006,-0.1374416028127542,P1075,FlawlessBase Foundation,Beauty,Makeup,PureSkin,Standard,54.77,80.39,2,160.78,0.049,7.88,109.54,43.36,0.2697,12.23,16.44,181.57,2026,Q3,Sep-2026,9,September,40,28,Monday,226.13,40.92,5653.18,71.1
TXN202034,ORD101239,2025-12-06,2025-12-10,2025-12-16,In-Store,Returned,PayPal,C1012,Mrs. Kristen Calderon,40,Female,Consumer,3.9,India,Bihar,Patna,East,21940,25.576867170220385,85.14300932179987,P1050,WarmHug Jacket,Clothing,Winter Wear,TrendLoom,Limited Edition,7.36,14.05,1,14.05,0.025,0.35,7.36,6.34,0.4512,1.1,17.72,32.52,2025,Q4,Dec-2025,12,December,49,6,Saturday,245.55,59.23,6138.69,5.72
TXN205415,ORD103297,2026-05-19,2026-05-20,2026-05-24,Online,Delivered,PayPal,C1601,Casey Gillespie,21,Female,Consumer,2.5,India,Tamil Nadu,Madras,South,17402,13.080824320431642,80.2888501644485,P1072,DeepNourish Conditioner,Beauty,Haircare,VelvetTouch,Economy,19.24,25.51,2,51.02,0.101,5.15,38.48,7.39,0.1448,3.67,16.06,65.6,2026,Q2,May-2026,5,May,21,19,Tuesday,201.1,50.26,5027.58,25.37
TXN201334,ORD100814,2025-11-07,2025-11-10,2025-11-14,Online,Processing,Credit Card,C2176,Mrs. Brandi Gutierrez,42,Female,Consumer,3.2,India,Rajasthan,Jaipur,North,56229,26.906028440669775,75.7755778423671,P1029,DreamRest Bed,Furniture,Beds,CraftWood,Standard,69.85,95.18,1,95.18,0.02,1.9,69.85,23.43,0.2462,7.46,13.39,114.13,2025,Q4,Nov-2025,11,November,45,7,Friday,464.32,107.03,11608.09,20.5
TXN203486,ORD102113,2025-08-09,2025-08-12,2025-08-15,Online,Cancelled,Debit Card,C1105,Marc Moore,27,Male,Small Business,3.3,USA,Florida,Miami,East,23913,25.767450763587494,-80.18555264007276,P1099,ChefPro Oven,Home Appliances,Kitchen Appliances,EcoAppliance,Standard,535.64,803.97,1,803.97,0.092,73.97,535.64,194.36,0.2418,58.4,12.19,800.59,2025,Q3,Aug-2025,8,August,32,9,Saturday,355.88,66.45,8897.1,225.91
TXN204909,ORD102996,2026-02-22,2026-02-23,2026-02-24,Distributor,Delivered,Net Banking,C1034,Michelle Maldonado,30,Female,Home Office,,India,Punjab,Chandigarh,North,58361,30.74758178325215,76.76799308953827,P1039,UrbanDenim Jeans,Clothing,Men's Wear,TrendLoom,Limited Edition,31.88,47.59,1,47.59,0.165,7.85,31.88,7.86,0.1652,3.18,8.32,51.24,2026,Q1,Feb-2026,2,February,8,22,Sunday,151.72,29.07,3793.08,31.37
TXN204405,ORD102672,2026-12-17,2026-12-19,2026-12-24,Online,Delivered,Net Banking,C1705,Ryan Valdez,40,Male,Corporate,4.5,India,Bihar,Patna,East,44898,25.575597732943383,85.14864093869251,P1043,FlexiFit Leggings,Clothing,Women's Wear,TrendLoom,Limited Edition,59.72,114.07,6,684.42,0.24,164.26,358.32,161.84,0.2365,41.61,5.66,567.43,2026,Q4,Dec-2026,12,December,51,17,Thursday,275.01,62.98,6875.33,248.87
TXN205103,ORD103101,2024-11-05,2024-11-09,2024-11-14,In-Store,Delivered,Debit Card,C2079,Kathryn Dillon,46,Female,Consumer,5.0,USA,Washington,Seattle,West,55436,47.61791882575313,-122.34155869713976,P1014,BassBoost Headphones,Electronics,Audio,Zynetic,Standard,553.55,648.15,5,3240.75,0.054,175.0,2767.75,298.0,0.092,245.26,15.74,3326.75,2024,Q4,Nov-2024,11,November,45,5,Tuesday,422.51,110.89,10562.75,767.02
